Source,Target,Weight
10406801020222,50250290540103,6951
89098010501210236,806407601150222,3845
750104010501340254,50130430760222,4962
70240250810107,505106401570412,1054
5024050067076,82092011701210236,1196
250560640760236,70200290890254,9693
1606708601030120,705407701100412,-4176
580620810890134,4006106401040122,-4788
13022024025092,11043051069086,261
16025051064076,10100640810107,6374
51075016102540412,1705408001060236,5370
1301603201100266,2403105101150412,5504
3003309202220412,100250420600106,-896
1904305101150238,290640840890122,6774
100102011702360254,12013018064084,4732
11022053055058,41045048062081,8556
2506408001050236,1002208901140254,5211
110160380640236,19058015702220412,2049
31064013102360412,19043048061067,4027
10450750810102,510550800890121,-3590
25062010401050254,7011021024026,1950
1050150990157,160310600790104,-3621
29037010501150122,2307608101200143,-951
53075010201190157,901508301540157,-1601
4011029040048,50250550670107,5212
110210530920115,190240370840222,3781
6206406701060115,3036051059089,7162
24051061089092,290450530760236,3318
4305508001220222,102051077091,10172
506409902220412,130330380670157,5904
4306108001210236,210340640890238,-1982
30510560890102,58081012102360412,6537
701105302220238,902907901050222,9577
21025054062084,7068010601210236,2887
320580630890222,4010025051092,3163
290410530990102,280340530590222,5187
510530620860115,51055057068089,1881
250400670750107,12077010201030222,5364
16051061077092,2103808602540412,3170
180190440610154,70530580600222,8395
180630790920102,120620670760157,772
5044010401340266,6708308901050121,8243
905508001430236,10022053064092,1136
36067010201210157,9017064067077,877
55056012202360412,3092012101340222,2701
17062011001310412,2906308601130117,2240
2102507501210134,80150240890161,7046
130370760800119,510580610640412,3663
13053067081098,1703306402220238,1727
210800890980131,56064010501430236,8917
3905306701150121,101506101020254,2317
4011029037092,109029055076,3505
4306207501430222,100160530920412,17253
290590640910412,20054067080089,2738
1805608001150412,70810840890121,1996
180250280750161,202305501060110,3764
2708008901190134,320400760920236,3336
76086010401210412,16018050077092,1800
1905409902220412,10620810890107,5502
2305107601210412,2505006701570222,3003
110220530920238,16041010701540236,3251
21055064076092,2506107501200222,4559
904005101020238,50220840860412,2030
101907602220238,15078010701610412,2557
4104408402220254,120240810910238,-1388
53092010101210133,4067077089092,4596
105106301070122,380430510620254,6024
20080013301570267,90440510580157,7675
190250840860236,11024054061067,5739
90170230410267,6029058064086,6766
51058010201340412,7011051058076,8364
24040051055075,29086011701210154,6418
1902505401570222,1306708901150121,2590
130200220240154,40110170540126,1403
2105008902540266,2906708001020127,0
19021043081086,70280810890106,2721
180770830890134,1080350900222,7207
75080011501190412,190530810990254,3172
250380580770236,61064010402380412,4233
100250420550120,7059010202220412,4921
13022035074092,540670890990254,-4986
110210440830115,13029053055062,9875
1303706701050121,24051053058076,8489
3205307901100122,170670770890105,8115
4406406701050122,2405607901040412,12577
110390440450119,160240510640105,2895
110530550750222,902505902360238,-1462
350540670760105,11024025029076,2381
290540670760412,3080170220102,3395
100400670750102,340640800890236,-1184
320430640900222,250580600670105,14354
250320670750117,64089010201570236,10236
24064067083085,430480580760236,-249
250117023602380254,10013043056067,9021
19058061067089,16099023602380254,4694
1801909901140412,1303206201100126,-716
20670760890126,1205908601150119,-2177
1904306401050119,40063067077092,3246
240500510810254,2303805301220236,119
28092010502360412,80089010401210157,2414
2404008201310222,450580800810117,3947
1902506201060119,50180830840412,2689
180290530860254,200220440640121,2081
800117013102220238,6206308901020236,5505
1301502402380412,4309209902360254,4903
100120580810115,130250510610107,6557
9061067080091,90160400620236,2939
110210540550117,70110290580143,8941
2907609901070238,55076010201540222,-2261
5040010601570222,30240590890222,3898
5027010101190412,23037064067099,11088
11099012202360267,6106408901020222,1316
64076011401190267,37051056061086,-3241
160240560850222,13025032036067,4561
29058013402360412,620110011501210412,5817
805106401050117,670115015702540412,4507
64076011901330412,16024010201030236,2072
2408308901020236,408035037051,11190
2406207602220412,20420740910122,14007
240250590850236,210220240860127,10569
18064010201570412,2406208901340222,8062
190760800990110,50130160810157,6866
17019023029055,40440510800157,4933
7021053056062,2907609801310143,5588
4305307701020236,24039010501110222,238
11021033040062,40110170290154,-121
10180240620127,1003805801040254,3667
2505508201020119,410420500800412,4462
5018025062063,240380510890102,88
28058011701190412,13019053067068,3217
1108308901610236,56058081084099,5042
110180450670266,1702205501140131,-5224
4011016029059,13017056067099,-5528
1090100810161,180250980990110,8275
120400540620157,240510980990412,6778
1603705801020222,250360560990236,5903
24037048076081,2406407901150222,-2814
702507201140236,50550580760222,-1117
12051010201570266,450550560810126,2620
1306408102380412,2025051056061,4240
1206406701570254,180450550800412,4055
190320430760236,5025010201190127,-251
2302503201150236,1501707201020412,5731
2804307802220412,100250390510266,7608
1004306701060134,6048059061084,740
17019021053092,290300450890121,3466
110290670840266,100240290430102,2538
530236023802540266,350480810840143,6574
3607608901190254,1702809901020412,4191
180360380430121,24058081084089,4062
5053013401570412,2405105801200154,7812
2405109901070134,2205106701100133,3703
2208309901210267,510580680750106,1768
502806701010412,90430510590115,3671
70510580800117,16054059061081,-895
11025010401540157,22025012101570266,745
170360670920157,23030035058067,9953
10029056086099,170410670770131,3563
190250590810238,76080010401210412,11263
11015025036084,270280890910236,1141
1902904302540412,370510560630114,3370
504307501010104,24040051061086,-1321
10130240510254,560157022202380412,11832
110240250510412,58076011701210236,5113
110450640760222,3105107801570267,3383
1102905801150143,901809801430157,3095
110760830910110,8011017021064,2574
505505801020222,1702905801310154,-5570
20210550890157,5806008402220412,1637
903705701190238,19051058063076,5726
80430560890222,6208009001210238,8396
10022030058080,51086011501540412,3474
24051023802660412,70240290920117,4828
2905507801020412,250510600760154,1635
1106308901020104,406406701430238,-1061
790102011701570236,25048067076077,2375
4015037054059,2703205101170131,4115
2505409202540412,190670820890157,6230
36078022202380267,1010067080086,8109
40210230890120,502907601570412,9501
120290340640266,2906209901020238,1625
510620640760115,6090110890254,5267
502408901190134,1302503301570222,622
70110530800110,180250350980105,7043
40067010201030121,180570580840143,3747
9045010701430236,240760770890222,649
22053076091099,13055013102220266,15172
240510760990114,10022055077080,805
150103010501070412,2502908001170412,2070
250510610750157,210240530540121,3561
240290400580115,10901701050122,10296
505106302540412,2502805002360266,274
11092012101430222,130640670830161,9835
24081011101430238,2504106401190254,9603
1011029039061,90170220640157,5764
21024043055064,2505409901020236,7912
10530580670121,760102010601210222,6011
16025051080099,305020043051,122
150250640750134,100130240560236,3475
507609802360412,3208909201150222,3217
50240510740143,707708101260412,-5222
501001201210236,19040051062076,4410
2504106701110412,501107601070236,11919
5053011502360238,1008108901020103,4656
90800840890222,53055067078092,8169
2103205801020131,2075077081086,-2648
9076012201570161,2303504001140238,6481
50810900920117,1101304001570222,7056
150240550760254,50100410510106,6409
2505106301020114,107011023081,9344
80110290620157,50110170670143,754
280330420800143,2090670980157,6252
10015023056084,180350640890157,3823
1002405101260412,53059012101340222,2254
5025043051058,1905508902220254,6668
380530640810122,3504505801260412,-1519
5016079081086,19022044063092,5278
90100220640120,170180190390238,6531
7508009001020222,2203804001210157,1203
2906206401430157,17037048077085,7982
50450830890110,10081010701260131,3492
2904406001020157,501502601140157,3025
901908901570236,705807601190157,7885
39051064084089,20610620810412,6742
250290430540106,80250290640157,13110
107015028058,670106012101220412,250
4108909901040121,15016023028035,10523
250102011901200134,5107608901060254,11485
410450550800238,1707609201190121,5770
2503608401210222,904808101570267,236
1701905801310143,110240550630121,3768
510610890920254,230320510990412,8814
5015037041063,3905606102220412,6503
190210230760412,610640670890122,9471
29089010201570238,4050510580267,-906
50110510890101,905508602360412,2637
1101905002220412,150550770990102,4404
5011055058067,608011029086,7930
150280400450154,250510750760157,9019
10022056057099,202402501040238,3020
250320640890236,44077080081099,4888
1002408901020110,4029043077080,2932
7036010401070267,2405305601140236,11853
50160170760236,1070119014301540157,5792
15039057089099,25053056067096,3381
40170300640154,430540670920121,3153
504305801040412,1902907701430238,-2719
19081014302540412,44075013101570222,168
2505108401430157,905106201430222,4551
5070240760110,2506407401040238,12356
20067077080099,902904401010122,6344
530540550560236,11067010301220412,-581
430640670890122,100220240630120,5126
90510580890105,13028010201430236,13023
16032062076081,110510760920238,244
440640810990106,64089010301190157,9591
405806401040412,2089012102360238,-1993
70190240510103,90220320750103,-1965
240290890910131,430450480920236,10401
1103808202360412,20220810900102,4592
90110290380102,13028023602380412,3103
110760810840154,5507508001170236,1605
70100310640126,2407708901040143,6236
110550600810222,705008601430157,7548
110300510920115,10240550590222,1051
19025050051083,70100590750236,11492
29099012601310412,250640800890104,-3539
29043058064089,190230760790236,5999
4305406102220238,2505105801020115,9423
110670740760102,50530550980236,6112
1022035056064,58076010501570222,7661
110190250610119,170320390450236,9996
150230630640161,1709809901210222,2615
25058064076081,2808009101040412,5295
42054077089099,25048010201340222,3412
25080011102220238,35051062069089,2527
25061062064067,43058015702360254,6161
2806708001170412,3104004201210157,1770
29075010501070412,13018040051064,-654
1208109201050121,250580670800157,5949
40507901170236,11076010202220412,12348
1022023055062,207709601060131,5649
4050810890102,11054010501170222,5647
1708109801570412,17076012201430222,1809
20170590670117,4012024051064,8045
640810860990115,5055058067089,7562
10180290920157,1505507501020117,2059
706408901040122,2402906201310412,14660
11053012101340236,70190250980222,10155
2405505801130222,53061011901210157,-251
190220250360134,740770820990236,5316
12056058067099,2804407901270222,1123
1102105801050267,4048051054089,4081
1602205801030254,150190380920157,4146
501608601020114,110170290530122,3218
530640830990222,180400640670102,5685
29054010201150157,190240890990104,9147
54064011901260267,240630760810117,4906
170420530550154,29037074080086,12309
32043012101340236,560670720790117,6399
530540610800104,24051055062089,8905
505405501330157,9013012101610222,-778
40705701190157,106408101430238,7147
4053010402380254,370430670890114,5040
23038045058081,170290320990122,4888
3067076077099,11025051089092,4745
1001808401220412,2405806401100115,6852
230250740810107,50530810840157,5581
5906309102540266,24029010201210412,7860
210250450580121,62086011001340143,5013
70510530580120,90100380890238,8984
14053010201330154,1101607501340222,4774
23055015702220412,170580770840143,8525
2202404301540238,70810920990121,4659
